Identifier,RG/MS Number,Collection Title,"Box, Folder, URL",Date,Subjects,People,Title,Item Description,Reviewed
band.nsp.0220,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1926-10-15/ed-1/seq-1/#words=band+cadet+rally+RALLY,1926-10-15,Military; Parade,-,R. O. T. C. Regiment Will March Friday,The band and R. O. T. C. will march in the Armistice Day Parade throughout the downtown district until a service is held at St. Paul Church.,
band.nsp.0221,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1927-10-28/ed-1/seq-1/#words=band+Band+march+March+marches+marching+Rallies+RALLY+rally,1927-10-28,Cheer & Pep; Parade,"Bearg, Ernest",Large Rally is Planned for Tonight,The band and Corn Cobs will lead a procession from the Coliseum to the Lincoln hotel in advance of the Syracuse game.,
band.nsp.0222,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1927-10-28/ed-1/seq-1/#words=band+Band+march+March+marches+marching+Rallies+RALLY+rally,1927-10-28,Drill; Rehearsal,-,Children Enjoy Concerts Given by R.O.T.C. Band Three Times Weekly,"The band rehearses three times a week at the drill field between 12th and 14th streets. Children frequent these rehearsals, watching, dancing, and imitating the band members.",
band.nsp.0223,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1926-10-01/ed-1/seq-4/#words=band+BAND+marching+rally+RALLY,1926-10-01,Uniform & Equipment; Pregame & Halftime,-,Band Present at Rally and Game,"The band will perform in a parade before the Drake game, as well as take part in halftime entertainment. For the first time this year, the band performs the Star Spangled Banner and all members will wear uniforms. In the past, the band has not been able to provide uniforms for all members.",
band.nsp.0224,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1928-10-14/ed-1/seq-5/#words=band+marched+marching+RALLY+rally,1928-10-14,Cheer & Pep,"Schulte, Henry",Season's First Rally Proves Big Success,The band takes part in the first rally of the year.,
band.nsp.0225,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1926-10-08/ed-1/seq-1/#words=band+Band+bands+marches+marching+rally+RALLY+Rally,1926-10-08,Cheer & Pep,-,New Nebraska Songs,"Students are encouraged to take the songs ""Win! Nebraska!"" and ""N E B R A S K A"" to the evening's rally.",
band.nsp.0226,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1926-10-08/ed-1/seq-1/#words=band+Band+bands+marches+marching+rally+RALLY+Rally,1926-10-08,Cheer & Pep; Sports,"Bearg, Ernest",First Outdoor Rally Will be Held Tonight,"The band will take part in a rally at the Social Sciences building the evening before the Missouri game. On Thursday, the band played at a football practice.",
band.nsp.0227,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1926-10-08/ed-1/seq-1/#words=band+Band+bands+marches+marching+rally+RALLY+Rally,1926-10-08,Drill; Pregame & Halftime; Other Band,,Band Working on Special Exhibition for Husker-Tiger Game Saturday,"Following the performance of the Drake University band, and given that the R. O. T. C. Band will have the opportunity of performing at halftime, the band is working on special drill. The article has a description of the drill formations, including an N for Nebraska and M for Missouri.",
band.nsp.0228,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-10-20/ed-1/seq-1/#words=band+Band+march+March+marching+rally+RALLY,1921-10-20,Military; Audition,"Wyman, E. A.",[Untitled],E. A. Wyman is elected drum-sergeant after Cecil Matthews's employment at the Lyric theater interferes with his duties.,
band.nsp.0229,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-10-20/ed-1/seq-1/#words=band+Band+march+March+marching+rally+RALLY,1921-10-20,Parade; Cheer & Pep,-,Plans Complete for Big Send-Off,The band will lead a parade from 12th and R to the Burlington Depot to send the football team to play Notre Dame.,
band.nsp.0230,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1925-10-08/ed-1/seq-1/#words=band+Band+march+marching+RALLY+rally,1925-10-08,Parade; Events & Dances,"Quick, W. T.",Uni Band Plays at Legion Convention,60 members of the band perform at the American Legion convention in Omaha.,
band.nsp.0231,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1925-10-08/ed-1/seq-1/#words=band+Band+march+marching+RALLY+rally,1925-10-08,Cheer & Pep,-,Husker Team Leaves Today for Missouri,The band will perform at a mid-day rally for the football team's send off from Burlington Station bound for Missouri.,
band.nsp.0232,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-10-04/ed-1/seq-1/#words=band+Band+march+March+marching+rally+RALLY,1923-10-04,Cheer & Pep,-,Grid-Graph in Operation for Illinois Game,"The game will be broadcast in the Armory via a ""grid-graph scoreboard."" The band and cheerleaders will perform to accompany the watch party.",
band.nsp.0233,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-10-04/ed-1/seq-1/#words=band+Band+march+March+marching+rally+RALLY,1923-10-04,Cheer & Pep; Parade,"Dawson, Fred",Armory to Q Station for Rally,"The band will lead a parade from the Armory to Burlington Station, where the football team is leaving for Illinois.",
band.nsp.0234,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-10-24/ed-1/seq-1/#words=Band+BAND+band+marching+rally,1924-10-24,Fundraising & Finance; Travel,-,Band will go to Notre Dame,The band will travel to Notre Dame and to Kansas. A fundraising effort is underway and students are encouraged to contribute for the band's trip. Band members are also asked to fund a portion of the travel expenses.,
band.nsp.0235,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-10-24/ed-1/seq-1/#words=Band+BAND+band+marching+rally,1924-10-24,Sports; Travel,-,Football Team Goes to Kansas,The university band will travel with the football team to Kansas.,
band.nsp.0236,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-10-24/ed-1/seq-1/#words=Band+BAND+band+marching+rally,1924-10-24,Travel; Audition; Drill,"Quick, W. T.",University Band Will Go on Friday Special to Help Trim Jayhawkers,40 bandmembers will travel to Kansas out of the 72 total members after auditions.,
band.nsp.0237,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1929-10-03/ed-1/seq-1/#words=band+BAND+Band+Bands+Rallies+rally,1920-10-03,Fundraising & Finance; Uniform & Equipment,"Quick, W. T.",Tassels Will Sell Feathers for Band,"The Tassels are selling scarlet and white ""N"" feathers for $.25 to raise money for the band's capes and caps. The band will premiere an arrangement of a new Husker pep song.",
band.nsp.0238,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1920-10-15/ed-1/seq-1/#words=band+march+rally+Rally+RALLY,1920-10-15,Cheer & Pep,-,Rally and Torchlight Parade in Preparation for Gridiron Classic to be Novel Affair,"The band will lead chants and songs followed by a torchlight parade down 12th to Q, to 16th, to O, then to the Lincoln Hotel at 9th street to greet the Notre Dame team.",
band.nsp.0239,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-01-13/ed-1/seq-3/#words=band+rally+RALLY,1921-01-13,Cheer & Pep; Sports,-,Basketball Rally to be Held Friday Morning,The band will perform at the Armory to celebrate the basketball team's opening game.,
band.nsp.0240,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-09-01/ed-1/seq-3/#words=BAND+band+Band,1921-09-01,Audition,-,Band Tryouts Will be Conducted Soon,The date for band auditions will be announced soon,
band.nsp.0241,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-10-19/ed-1/seq-1/#words=Band+band+marched+marching+rally,1921-10-19,Uncategorized,-,Need Instructors,Advertisement for band and orchestra instructors,
band.nsp.0242,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-10-19/ed-1/seq-1/#words=Band+band+marched+marching+rally,1921-10-19,Sports; Cheer & Pep,"Dawson, Fred",Rockne Expects Bitter Contest,Notre Dame is predicting a difficult game against the Huskers. The band is expected to play for the Nebraska team's send-off.,
band.nsp.0243,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-10-19/ed-1/seq-1/#words=Band+band+marched+marching+rally,1921-10-19,Parade; Cheer & Pep,-,Mamouth [Mammoth] Parade for Grid Men's Sendoff,"The university band will lead an expected 4,000 students to send the football team to the Notre Dame game. The parade will start at 12th and R to O before heading to the Burlington Depot.",
band.nsp.0244,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1921-11-03/ed-1/seq-1/#words=band+BAND+marching+rally,1921-11-03,Parade; Cheer & Pep,"Dawson, Fred",Big Parade for Foot-ball Team,"The article reports on a 2,000 student parade led by the band to send the footbal team to Pittsburgh. The parade wound through Lincoln, from the Armory to 12th and O, to 9th, then to P and the Burlington Station.",
band.nsp.0245,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1922-10-06/ed-1/seq-1/#words=Band+band+BAND+marches+rally+Rally+RALLY,1922-10-06,Cheer & Pep,"Dawson, Fred",Good Program Scheduled for Opening Rally,"The band will perform at the first football rally of the season. The article impresses upon new students the importance of the rally as ""one of the oldest and most important of the Cornhusker traditions.""",
band.nsp.0246,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1922-10-06/ed-1/seq-1/#words=Band+band+BAND+marches+rally+Rally+RALLY,1922-10-06,Cheer & Pep; Sports,"Dawson, Fred",Nebraska Gridsters Ready for Coyotes,The band will perform at the football game against the South Dakota Coyotes.,
band.nsp.0247,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1922-10-06/ed-1/seq-1/#words=Band+band+BAND+marches+rally+Rally+RALLY,1922-10-06,Fundraising & Finance; Events & Dances; Uniform & Equipment; Audition; Drill,"Quick, W. T.",Band Mixer Comes Tomorrow Night,"The band is holding a dance to fundraise for new uniforms. Leo Beck's orchestra will provide music at the Armory event. The article includes updates about the band's auditions and rehearsals, as the band will be learning new songs this year.",
band.nsp.0248,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-02-25/ed-1/seq-2/#words=band+CADET+cadet+Cadet,1923-02-25,Uniform & Equipment,"Quick, W. T.",All Bandmen,All band members who are not registered this semester are asked to return uniforms and books immediately.,
band.nsp.0249,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-05-15/ed-1/seq-2/#words=Band+band+cadet+cadets,1923-05-15,Parade,-,Band Men,A note for band members to appear in the regimental parade in uniform,
band.nsp.0250,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-05-16/ed-1/seq-3/#words=band+Cadet+CADETS+cadets+Cadets,1923-05-16,Drill; Military; Parade,"Pershing, John J. (John Joseph)",Splendid Showing is Made by R.O.T.C. Unit,The band performed in a parade and inspection in honor of General Pershing's visit in April. The R.O.T.C. will perform several more parades and reviews the rest of the semester.,
band.nsp.0251,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-09-26/ed-1/seq-1/#words=band+bands+CADET+cadet,1923-09-26,Cheer & Pep,"Avery, Samuel; Schulte, Henry",Yearlings to Attend First Convocation,The freshmen class will attend a convocation in the Armory at which there will be speeches and music performed by the band and Varsity Quartet. The band will also perform outside of the Armory in advance of the convocation. ,
band.nsp.0252,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-10-16/ed-1/seq-1/#words=band+bands+cadet,1923-10-16,Parade; Events & Dances,"Avery, Samuel",Will Dedicate New Stadium Next Saturday,"Memorial Stadium's dedication will be held next Saturday. The band will lead a parade through downtown Lincoln and then enter the stadium for a dedicatory program. Participants include the R.O.T.C., Kansas University band, Kansas fans, and Nebraska staff and students.",
band.nsp.0253,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-10-16/ed-1/seq-1/#words=band+bands+cadet,1923-10-16,Sports; Cheer & Pep; Pregame & Halftime,,Nebraska Makes First Entry on New Page in Her Athletic History,"The first football game is played in Memorial Stadium, at which the band performs songs such as ""There'll Be a Hot Time in the Old Town Tonight.""",
band.nsp.0254,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-11-08/ed-1/seq-1/#words=band+MARCH+march+rally+Rally+RALLY,1923-11-08,Travel,,Sale of Tickets for Ames Starts Monday,"Tickets are sale for a trip to Ames, Iowa for $11.12. The band and Corncobs will be accompanying the football team to the game.",
band.nsp.0255,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-11-08/ed-1/seq-1/#words=band+MARCH+march+rally+Rally+RALLY,1923-11-08,Events & Dances; Parade,-,Bizad Students to Hold Annual Holiday Friday,"The band will lead a march to celebrate the agriculture campus's holiday, which includes a picnic, baseball game, dinner, and dance.",
band.nsp.0256,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-11-08/ed-1/seq-1/#words=band+MARCH+march+rally+Rally+RALLY,1923-11-08,Parade,"Schulte, Henry",To Use Fusees for Torches in Parade Friday,Students will use railroad fusees (flare light) in a torchlite parade around the business section of Lincoln. The band will perform before the rally.,
band.nsp.0257,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1923-11-29/ed-1/seq-1/#words=band+Band+RALLY+Rally+rally,1923-11-29,Meetings & Membership,-,University Band Picks Cheyney as President,"The results of the University Band officer elections are published, along with the date of the band banquet.",
band.nsp.0258,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-02-08/ed-1/seq-3/#words=Band+band+cadet+Cadet,1924-02-08,Events & Dances,-,Uni Band Entertained at Lions Club Banquet,The band are guests at the Lions Club at the Lincoln Chamber of Commerce.,
band.nsp.0259,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-05-02/ed-1/seq-3/#words=band+cadet+Cadet+cadets+Cadets,1924-05-02,Military,-,"Mounted Troops and Air Squadron from Fort Riley Kansas, Will Feature Military Carnival on May 23","The band and cadet regiment will take part in a military exhibition at the state fair grounds. Fifty thousand spectators are expected to attend the event, which will include many troops, airplanes, cavalry, and artillery. Visiting military groups and bands will parade through downtown Lincoln before arriving at the fairgrounds.",
band.nsp.0260,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-05-23/ed-1/seq-1/#words=Band+band+bands+cadet+Cadet+cadets+CADETS,1924-05-23,Military; Concert,-,Military Units Now Completed: R. O. T. C. is Ready for Today's Event,Classes will be dismissed early in advance of a large military exhibition at the State Fair Grounds. The R.O.T.C. band will perform a concert.,
band.nsp.0261,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-10-03/ed-1/seq-1/#words=band+Rallies+rallies+Rally+RALLY+rally,1924-10-03,Cheer & Pep,"Dawson, Fred",Football Rally Staged Tonight,The 60 person band will perform at the first rally of the year for the Illinois footblal game.,
band.nsp.0262,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-10-03/ed-1/seq-1/#words=band+Rallies+rallies+Rally+RALLY+rally,1924-10-03,Cheer & Pep,-,Song and Yell Rallies Held Yesterday,"The band performs at multiple rallies between classes, with more to follow today.",
band.nsp.0263,nebnewspapers,The Daily Nebraskan,https://nebnewspapers.unl.edu/lccn/sn96080312/1924-10-03/ed-1/seq-1/#words=band+Rallies+rallies+Rally+RALLY+rally,1924-10-03,Cheer & Pep; Sports,"Selleck, John K.",Nebraska and Illinois Will Clash Tomorrow,The band performs at rallies held between classes in advance of the Nebraska v Illinois game.,
